Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
2905,xG8nb41yshMoYYSwe_JvMw,Ben & Jerry’s,"1265 Worcester St, Route 9 West",Natick,MA,01760,42.3000287,-71.3890834,3.5,50,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Desserts, Bakeries, Ice Cream & Frozen Yogurt, Food, Restaurants, Event Planning & Services, Custom Cakes, Caterers","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}"
3014,1zzDD61fbZbgXuuy1I9DKw,TCBY,"2484 Briarcliff Rd NE, Ste 35",Atlanta,GA,30329,33.8280101,-84.3320129,3.0,12,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}"
3050,DcDvPt8BGVw-uMNmhZvP4Q,HighFive Frozen Yogurt,7025 County Rd 46A,Lake Mary,FL,32746,28.7862818,-81.3396633,4.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Food, Ice Cream & Frozen Yogurt",
3063,-liZt9xZNvnT0tHW0XTwQA,Kate's Ice Cream,"2636 NE Sandy Blvd, Ste F",Portland,OR,97232,45.5283148,-122.6386321,5.0,25,1,"{'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Vegan, Food, Ice Cream & Frozen Yogurt, Restaurants","{'Saturday': '12:0-15:0', 'Sunday': '12:0-15:0'}"
3152,wipKZ0A-6fFT_eggIoQ8Ug,CherryBerry,"4004 W Powell Rd, Ste 155",Powell,OH,43065,40.1594844,-83.0944392,3.0,10,0,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
3248,FXs03HmN_vW8axbAB7lG1w,Las Mangonadas,"9616 N Lamar Blvd, Ste 156",Austin,TX,78753,30.3666324974,-97.6958499456,3.5,5,1,,"Specialty Food, Ice Cream & Frozen Yogurt, Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
3269,gYaVciQ3_4aX25kHMGF2PQ,Dairy Queen,12220 SE 82nd Ave,Happy Valley,OR,97086,45.4342157,-122.578732,1.5,88,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'DriveThru': 'True'}","Food, Ice Cream & Frozen Yogurt, Burgers, Fast Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
3298,I9gNfcHOlkwUnd5Q00TbuA,Dairy Queen Grill & Chill,14532 E Colonial Dr,Orlando,FL,32826,28.5647449242,-81.1677485704,3.0,21,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'""}","Fast Food, Restaurants, Food, Burgers, Ice Cream & Frozen Yogurt","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
3352,yheQxRfxAQlRsW42uDJzvA,Fruitee Yogurt,1916B Beacon St,Brighton,MA,02135,42.3366531,-71.149077,4.5,14,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
3361,hE_-FKuNgf6mzq4j3isrXw,Mt. Hood Brewing Co. - Tilikum Station,401 SE Caruthers St,Portland,OR,97214,45.5063784,-122.6615804,4.0,70,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'Alcohol': ""u'beer_and_wine'""}","Food, Breweries, Restaurants, Ice Cream & Frozen Yogurt, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
3421,kRsosPpruQ_IbjSiMgtOkg,Jeremiah's Italian Ice,3988 Town Center Blvd,Orlando,FL,32837,28.361539,-81.4249300256,4.5,76,1,"{'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'Caters': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True'}","Shaved Ice, Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-17:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
3604,Fc1gegsI7aMhqaOD2OFx2Q,Baskin-Robbins,19510 McLoughlin Blvd,Gladstone,OR,97027,45.3790437,-122.6029108,4.0,14,1,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
3724,LCyewI_7wrsro767VQ1whg,Kneaded Pleasures Cafe & Pizza,3573 Far W Blvd,Austin,TX,78731,30.3533776,-97.7548795,3.0,169,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'Corkage': 'False', 'BYOBCorkage': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}","Delis, Burgers, Bagels, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Pizza, Sandwiches, Food, Bakeries, Coffee & Tea, Salad","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-16:0', 'Sunday': '8:0-15:0'}"
3975,fusxbn8lp6sk7LsDYVTqMw,Lickety Split,10100 Dream Tree Blvd,Orlando,FL,32836,28.4020068,-81.5456808,4.0,17,1,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Gelato, Food, Ice Cream & Frozen Yogurt, Coffee & Tea",
3989,t3Zdkt6q--Hxd560rFi5-A,Twistee Treat - Celebration,2905 W Parkway Blvd,Kissimmee,FL,34747,28.333999,-81.531742,4.0,56,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DogsAllowed': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False'}","Desserts, Food, Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-20:0', 'Friday': '13:0-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:0'}"
4050,JY6tCnu8UHMpqRwpQ6csCA,Menchies,8085 Red Bug Lake Rd,Oviedo,FL,32765,28.6561832428,-81.2395935059,3.0,5,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Restaurants, Food, Ice Cream & Frozen Yogurt",
4205,MqvMaY-0nmmZYf0B7tDBbQ,Boba Me,1520 Tremont St,Boston,MA,02120,42.33226,-71.0997542,4.5,50,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': 'None', 'Caters': 'True'}","Vietnamese, Restaurants, Juice Bars & Smoothies, Food, Bubble Tea, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
4236,oJIcCCUr8KvJ-gR_WifOSg,Rollies,"79 S State St, Se A",Westerville,OH,43081,40.1238754,-82.9310382,3.5,36,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Food, Bubble Tea, Ice Cream & Frozen Yogurt","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
4239,vbuP3Hi6rrDjO4Ppgcm9Wg,Sulmida Dessert Cafe,4697 Kingsway,Burnaby,BC,V5H 2B3,49.2287214968,-122.9996724672,3.5,86,1,"{'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True'}","Ice Cream & Frozen Yogurt, Food, Desserts, Korean, Restaurants","{'Monday': '15:0-22:45', 'Tuesday': '15:0-22:45', 'Wednesday': '15:0-22:45', 'Thursday': '15:0-22:45', 'Friday': '15:0-23:30', 'Saturday': '13:0-23:30', 'Sunday': '13:0-22:45'}"
4464,el6VUmIm395oUSndXU-TRA,Bruster's Real Ice Cream,"3730 Car Mia Dr, Ste 340",Atlanta,GA,30331,33.656203,-84.510073,3.5,28,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
4493,LE37uwwKy0fV3a3sOfv-7Q,Dairy Queen Grill & Chill,9940 Johnstown Rd,New Albany,OH,43054,40.0915357923,-82.7895813178,2.0,20,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Salad, Breakfast & Brunch, Burgers, Restaurants, Fast Food, Ice Cream & Frozen Yogurt, Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '11:0-21:0'}"
4497,bwGElWi6I90rp05Vh1aVIQ,Staccato Gelato,1540 SE Bybee Blvd,Portland,OR,97202,45.4736134,-122.6501151,4.5,36,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Restaurants, Donuts, Desserts, Food, Sandwiches, Ice Cream & Frozen Yogurt, Coffee & Tea","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}"
4707,pm71rh0HCLTc3hXLw2vkRQ,Ez Freezy,11904 SE Division St,Portland,OR,97089,45.5041483,-122.5408966,4.0,50,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'""}","Bubble Tea, Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
4887,U-BVpRzgEkQaAzuv68PI1w,EZ Freezy,9585 SW Washington Square Rd,Tigard,OR,97223,45.4507169,-122.7807031,3.0,12,0,"{'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}"
4900,l3G5T_CdMX_kwtc-rRG3sA,Baskin-Robbins,"227 Sandy Springs Pl NE, Ste 332",Atlanta,GA,30328,33.9203208415,-84.3814423,1.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'""}","Food, Ice Cream & Frozen Yogurt",
4986,SYZaBzhv7Xr524_0bb7cRA,Menchies Frozen Yogurt,"4811 Meadows Rd, Ste 139",Lake Oswego,OR,97035,45.4183914,-122.7262319,5.0,6,1,"{'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
4989,xl3yRLiEivNOXwnecbNC0Q,Herb's Hawaiian Shave Ice,4255 SE Belmont St,Portland,OR,97215,45.5168317,-122.6184734,4.5,13,1,"{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True'}","Food Trucks, Ice Cream & Frozen Yogurt, Shaved Ice, Food",
5002,gvKZaN8RQ4rnuoAGadlNsg,Cravings,389 Main St,Wakefield,MA,01880,42.503306,-71.0707388,3.5,78,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'BikeParking': 'True', 'GoodForKids': 'True'}","Ice Cream & Frozen Yogurt, Food",
5036,e56Itu8AwOurYx1pQxdd8A,The Waffle Window,2624 NE Alberta St,Portland,OR,97211,45.5589500341,-122.638487817,4.0,478,0,"{'WiFi': ""u'free'"", 'GoodForKids': 'True', 'Caters': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'False', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Desserts, Restaurants, Waffles, Ice Cream & Frozen Yogurt, Specialty Food, Breakfast & Brunch","{'Monday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
